id,artist_name(s),song_name,popularity,explicit?,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence 
0CtImO7Ep9nxKcaxl6xfJS,['NGeeYL'],Felonies,5,True,0.762,0.67,0.384,0.00111,0,0.112,0.323
3PqZioxIx6eUZghd4ew60X,['NGeeYL'],Tom and Jerry,9,True,0.815,0.546,0.391,0.00282,0,0.128,0.543
6Oy4wsZHga8BHWHQQcuOaJ,['NGeeYL'],War,16,True,0.916,0.432,0.364,0.0228,0,0.0861,0.802
1hXHlVOOetwrqnnnCVU5Sa,['NGeeYL'],Firefly,33,True,0.864,0.769,0.168,0.0156,0.000721,0.115,0.296
5Wl2HhWfbNGP3q6AfDqHAW,"['NGeeYL', 'Trapboy Freddy']",Granny House (feat. Trapboy Freddy),9,True,0.788,0.588,0.436,0.324,0,0.0973,0.506
44lNFkG1QMW5UPImk6QZvA,['NGeeYL'],Sub Me In,12,True,0.723,0.52,0.0554,0.0149,0,0.145,0.0774
4hjRo3TU8c5XoW2jDmB9hW,"['NGeeYL', 'Valee']",Lick (feat. Valee),11,True,0.834,0.43,0.116,0.000269,2.31e-06,0.117,0.109
5MFqdqEt3KlzamenznpXTV,['NGeeYL'],Minute Maid,6,True,0.746,0.754,0.106,0.0272,0.000329,0.104,0.605
0YVmv9wv5UH5ZxgLmOCvAe,['NGeeYL'],Floatin,8,True,0.75,0.555,0.358,0.0498,0,0.103,0.322
13K07EdjOgsQDB5f2MqeyK,['NGeeYL'],No Jack,6,True,0.807,0.63,0.102,0.12,6.56e-06,0.0902,0.552
6zyX4xOu1sjJTfAs6OSpns,['NGeeYL'],Bruisin,10,True,0.876,0.598,0.145,0.149,0,0.173,0.8
6NjQV3PrYmAMdIpISPGFpF,['NGeeYL'],Child's Play,5,True,0.708,0.714,0.18,0.489,0,0.33,0.75
1Lf5HbNoO9n0uKBk6dCkck,['NGeeYL'],My Gun,15,True,0.626,0.495,0.105,0.0282,7.11e-06,0.0892,0.175
2uWC7wZbt7EHROFzkVWt1q,"['NGeeYL', 'Pvlace']",Smoke (with Pvlace),7,True,0.743,0.808,0.208,0.192,0,0.115,0.637
15lXlFHASIN59ra89Z8BS2,['NGeeYL'],Pariah,31,True,0.681,0.566,0.103,0.168,0,0.108,0.596
4SPchpBCQ214Fd75M1NrYv,"['NGeeYL', 'Young Nudy']",Lullaby (feat. Young Nudy),27,True,0.867,0.431,0.266,0.148,0,0.113,0.653
6nK66wCgXTwdf1iq3WRku9,['NGeeYL'],Hot Shit,5,True,0.785,0.582,0.248,0.125,0,0.14,0.184
4k9TElUDOSgwtPOkbBeJ7B,['NGeeYL'],Tales of YL,10,True,0.828,0.436,0.392,0.052,7.89e-06,0.25,0.693
7y9ZcWjt38qx3GJ1XTvYuY,['NGeeYL'],Robber,5,True,0.785,0.425,0.392,0.0419,1.77e-06,0.258,0.54
2y7iTiMSvdQVP6NkmeFO3o,['NGeeYL'],Bincinnati,6,True,0.736,0.469,0.351,0.0108,4.13e-06,0.122,0.284
3PyMphPAiOZLHAuQ9P8Sa0,['NGeeYL'],Slip N Slide,11,True,0.573,0.364,0.31,0.19,0,0.107,0.094
5pNeffP9aHL6E4LOvssvNp,['NGeeYL'],Gunnit Gang,5,True,0.715,0.589,0.385,0.0369,9.55e-06,0.328,0.651
2xEBvcxmi6MN5D9uV8SkD5,['NGeeYL'],Trip Gang,21,True,0.796,0.435,0.196,0.008,0.0334,0.0896,0.416
1eW4FbKE5DJTHo3EpZt9Qb,['NGeeYL'],Belly,6,True,0.654,0.524,0.278,0.000213,0,0.0939,0.425
0kphwxA189EgfHUo3vkAaz,['NGeeYL'],Monkeys,8,True,0.729,0.522,0.358,0.00457,0,0.387,0.176
5p2XQRAdN254RQNr41VIhM,['NGeeYL'],Trap Swag,6,True,0.744,0.659,0.321,0.00214,0,0.37,0.649
5itRFdvUZBFVruujumEQcs,"['NGeeYL', 'BabyDrill']",Fill Up (feat. BabyDrill),32,True,0.55,0.651,0.334,0.0021,0,0.277,0.221
2pPyCHpZyRcLeIQ4dfmQCG,['NGeeYL'],Triple Kross King,29,True,0.742,0.608,0.153,0.0217,0,0.214,0.372
6y9leRGsWXJaGsbPTXhmK9,['Stylen'],Movie,10,False,0.453,0.812,0.456,0.198,0,0.547,0.698
6dH3VnZxMnnvSeyU4mqCqs,['Stylen'],Good Decisions,16,False,0.677,0.384,0.047,0.00461,0.00702,0.463,0.126
5kN8lCZFrZxXRp2PSapktL,['Stylen'],Karma,13,False,0.5,0.659,0.293,0.189,0,0.191,0.656
66Ffrm3maeT0m8SzxytrIK,['Stylen'],She,19,False,0.753,0.573,0.11,0.215,0,0.459,0.631
2u8OCka658BuhusSquKXxq,['Stylen'],D Chill,37,False,0.322,0.848,0.123,0.00776,0,0.489,0.727
6Tzegx3RmbRLHGP2QM26BR,['Stylen'],Shooter,19,False,0.731,0.515,0.109,0.105,0.000804,0.298,0.277
6xQdKgh6Qhh9A13EYZNoRY,['Stylen'],2000,10,False,0.676,0.287,0.33,0.226,1.32e-05,0.105,0.588
15n6lJzdnK8i3aTlk0FdRx,['Stylen'],Qsand,13,False,0.702,0.603,0.0594,0.00667,0.681,0.111,0.351
7w06Quxs6d7DReMPjHGu4O,['Stylen'],Kdurant,17,False,0.848,0.347,0.427,0.0167,0,0.147,0.274
3HXnxZRjQ2SfHmv4mWsZ3N,['Stylen'],Washington,14,False,0.73,0.331,0.154,0.149,0,0.107,0.466
4OwL0G99x5mBHZktaX6OF5,"['Jackson Homer', '5amDiaries', 'J.Ar.J']",Dance All Night,36,True,0.897,0.612,0.331,0.0776,9.14e-06,0.103,0.872
6t7iwr2GtF6bxZ0x49iaDt,"['SOUTHBOUND', 'Jackson Homer', '5amDiaries']",BEDROOM FLOOR,7,False,0.855,0.462,0.29,0.307,6.28e-06,0.23,0.394
3SDJrYf7zAadzE9tmViCZb,['5amDiaries'],London Town,6,True,0.922,0.448,0.413,0.822,0,0.1,0.497
10c8R6yOXbUNPNwduAO5yw,"['Jackson Homer', '5amDiaries']",VIBE,33,True,0.787,0.517,0.405,0.0707,8.02e-06,0.0808,0.684
2FhswqpB97CDVIaHHfNUhW,"['5amDiaries', 'Jackson Homer', 'SOUTHBOUND']",SOFA,23,True,0.891,0.564,0.331,0.17,2.48e-05,0.347,0.719
62zdOsaCb4op316SZIIOYB,['Saïna'],What a time to live in,7,False,0.601,0.636,0.112,0.319,0,0.37,0.224
3NvUJhJwrAl75SGqHbNIIO,['Saïna'],Wrong Love,13,False,0.427,0.546,0.133,0.1,0.00083,0.271,0.534
29e3JXpCnmUlrcQtWj2iho,['Saïna'],A phone call from inside - interlude,3,False,0.648,0.831,0.897,0.982,0.0231,0.65,0.122
4YsDmmoe0slEF3STZTYzov,['Saïna'],8 minutes,32,False,0.618,0.376,0.0638,0.631,0,0.173,0.217
6yyWivdCN11FqLMvk0UJcJ,['Saïna'],Freedom of your mind,5,False,0.539,0.331,0.195,0.522,0,0.191,0.329
1gzT4hEbEzeM1EoU6PDRXu,['Saïna'],Thank you,5,False,0.609,0.518,0.0795,0.178,0,0.0775,0.351
73GiEcGHuxeo20SK2rBz9b,['Saïna'],8 minutes - acoustic,4,False,0.686,0.249,0.103,0.82,0,0.348,0.163
3KVKTS76Tubhwmi04k78bT,['Saïna'],Listen To My Voice / 私の声を聞いて,33,False,0.622,0.705,0.255,0.0182,5.07e-05,0.0917,0.467
6nm1KTXkdK72SYYcgjbGFt,"['Jackson Homer', 'Saïna']",Movie,31,False,0.817,0.685,0.416,0.32,5.75e-06,0.143,0.63
2INEUrsHaYXplvn9ZpYNM3,"['Saïna', 'Mikey B', 'Motion']",I Won't Take It Personal - Mikey B & Motion Remix,12,True,0.677,0.82,0.17,0.281,0.00644,0.0788,0.8
2wgUs3g71NsyaCUUBRvMIV,['Saïna'],I Won't Take It Personal,2,True,0.842,0.608,0.0733,0.52,1.94e-05,0.117,0.66
0gqLl8qwP30dhqYCSIitGI,['Saïna'],Birthday Kisses,14,False,0.498,0.502,0.0909,0.302,0,0.118,0.394
2MmLXdbPnYzGB3QduD2rCQ,['Saïna'],Destroy You,8,False,0.657,0.515,0.0805,0.61,0,0.0735,0.417
13ZX3BG2Dus2WqxtUAFMWI,"['Capital J', 'Cap1talA', 'Jesse Ayo']",Sunrise,9,False,0.56,0.263,0.0908,0.763,5.99e-06,0.158,0.644
4BLW1HzQREbY13s3EdvqYi,"['Capital J', 'Cap1talA', 'Jesse Ayo', 'Vicky Kosasie', 'George Symonds']",Pause,14,False,0.742,0.5,0.0596,0.864,0.000945,0.128,0.466
4M4GOq7BsHY0hafQw5DzBF,"['Capital J', 'Cap1talA', 'Jesse Ayo']",Kool Summer,7,True,0.878,0.391,0.57,0.877,0,0.165,0.724
75TgdtgJs7Go53TnXFxpmg,"['Capital J', 'Cap1talA', 'Jesse Ayo']",Black Britain,10,False,0.727,0.614,0.224,0.171,0,0.456,0.544
301ZoXTCAqTK9zkfhCkv1R,"['Capital J', 'Cap1talA', 'Jesse Ayo']",Go & Get It,22,False,0.743,0.447,0.205,0.0088,0.0099,0.239,0.543
5gaSISfC9KlInW2XVHyhuF,"['Capital J', 'Cap1talA', 'Jesse Ayo', 'SW1FT']",Execute The Vision,9,False,0.673,0.727,0.0424,0.0167,0,0.121,0.665
4ouuHPWrbFMkSTDM9Vscuw,"['Capital J', 'Cap1talA', 'Jesse Ayo']",ABC,3,False,0.703,0.545,0.206,0.944,0.0151,0.427,0.597
2ooal3r8BrQPBkDozaNT1S,"['Capital J', 'Cap1talA', 'Jesse Ayo', 'N0rika']",Money Power Weather,7,False,0.71,0.43,0.0868,0.842,0.00066,0.292,0.0942
5HBvBvziPH7reFkYc6pkI0,"['Capital J', 'Cap1talA', 'Jesse Ayo', 'SW1FT']",The World Belongs To You,4,True,0.769,0.691,0.106,0.608,1.82e-06,0.128,0.827
0pmEy2PtHtF6U769grOpV3,"['Cap1talA', 'JayEm']",LIT SO LIT!,5,True,0.665,0.764,0.0483,0.0879,0,0.403,0.487
6CzxEdWrdPVPizmNKhcnxa,['Cap1talA'],Dear Dad,10,False,0.717,0.233,0.0717,0.909,0.232,0.142,0.0928
31QvcS2EvVfYj1RLSCiXnH,['Cap1talA'],Lucien Clarke (Steez),3,True,0.707,0.662,0.368,0.418,1.07e-06,0.7,0.859
2zrPEmDB09PWOy9b2Qk6Z2,['Cap1talA'],Paper Jordans,11,False,0.753,0.381,0.154,0.69,0.00329,0.118,0.0861
6DUSsWOujFEZPxJS4RzroP,['Cap1talA'],Anticlimax (Interlude),3,False,0.648,0.528,0.498,0.737,0.0237,0.105,0.136
01tFfJebQbo7gPcpeWt2wr,['Cap1talA'],Paul McCarti,5,False,0.777,0.556,0.28,0.432,0.206,0.126,0.688
2LnoBKz6uF9TEK0s97exU3,"['Cap1talA', 'El Londo']",FLY,7,True,0.934,0.311,0.515,0.337,2.81e-05,0.132,0.371
4zLeyVZZn68323mebBhMxO,['Cap1talA'],Cloud Nine,3,True,0.597,0.74,0.0802,0.0802,0.000479,0.306,0.505
0DusRXdvMNEgyCHCRj0MaN,['Cap1talA'],JTP's Interlude,1,False,0.68,0.656,0.615,0.458,0,0.15,0.682
0zZOeuXZXjJZmyibYc5z4b,"['Cap1talA', 'Jesse Ayo']",Twenny16,18,False,0.778,0.536,0.32,0.161,0.033,0.667,0.838
2GKn7R9HbaCEC5mDL9N4yL,['Cap1talA'],Up Freestyle,7,True,0.896,0.467,0.273,0.325,0,0.0866,0.675
6FLsZGV8NuJEF5j4bN68hM,['Cap1talA'],Bad Girls,16,True,0.88,0.537,0.073,0.141,0.0203,0.0824,0.72
6qHeXCAemW5AGQegYa6i7T,['Cap1talA'],Honest,29,False,0.683,0.711,0.311,0.404,0.00491,0.109,0.726
74fCkBfMvOZqlnaazZJuSO,['Cap1talA'],Paranoia,15,False,0.832,0.615,0.0444,0.217,0.00734,0.178,0.841
6gl5yT8MpSSC82fXqURSSQ,['Cap1talA'],Loving Me Bad,16,False,0.821,0.387,0.108,0.672,0.961,0.11,0.517
5nCqD3mcj0bUpEFy86wxq1,"['Cap1talA', 'Onivola']",Something About Us,20,True,0.807,0.552,0.0904,0.297,0.0239,0.104,0.397
6k78mtbiGHX0nZZ3P2vkZu,"['Cap1talA', 'Onivola']",Something About Us,28,True,0.807,0.552,0.0904,0.297,0.0239,0.104,0.397
1bYpricJVlO7D6kmjf8Whf,['Cap1talA'],Bad Girls,27,True,0.88,0.537,0.073,0.141,0.0203,0.0824,0.72
0gP6RDhvwSa6RBzAaqRSOk,"['Tadiwa Makuto', 'mulade']",just kids.,1,True,0.882,0.561,0.536,0.0485,0.000121,0.0773,0.555
3jw6ntrt3tKOqca1Ke4yyX,"['Jackson Homer', 'mulade']",hanger lane,5,False,0.96,0.22,0.385,0.329,0.574,0.0877,0.637
1Tyi7J42SYWESnFtWHiGwE,"['Jackson Homer', 'mulade']",park royal,4,False,0.861,0.259,0.392,0.483,0.889,0.111,0.634
29SRYjgjgtMA2BtxBfprsz,"['JXMESC', 'mulade']",cartier,34,True,0.519,0.78,0.893,0.715,0,0.0585,0.581
2BfMO0X8uOJs8twpaoUyGu,"['ayrtn', 'mulade']",Investments,37,True,0.846,0.493,0.492,0.0885,0,0.0947,0.452
2dC9A0173bfn0vokps8uWL,['ayrtn'],Cute Profits,28,True,0.544,0.656,0.485,0.134,0,0.113,0.412
7lcGVfsy9aCIvycm7zdPbj,['ayrtn'],Digital,29,True,0.857,0.661,0.334,0.176,0,0.446,0.748
1CYZy1btvNtKPoSZFZamnc,['ayrtn'],Special A,29,True,0.726,0.695,0.301,0.43,1.06e-06,0.255,0.737
7ymdN1QNpx1rXZkFXN8KPF,['ayrtn'],Skit Uno,17,True,0.567,0.573,0.692,0.147,0,0.12,0.728
3Lfz4Pf4MAZSAMZxkieuCF,['ayrtn'],Groovy Taaalk,27,True,0.691,0.557,0.293,0.195,0,0.125,0.331
1lHqf91hPyXG3QrJ4PlsDc,['ayrtn'],Alone,53,True,0.777,0.589,0.509,0.245,0,0.145,0.647
2afDbmnkA7wstiS9aPZ9Xm,['ayrtn'],Skit Dos,18,True,0.546,0.25,0.464,0.374,0,0.572,0.601
6VKp2L07dpCgRRKDtm13oI,['ayrtn'],Gangsta,25,True,0.617,0.571,0.426,0.0544,2.1e-06,0.154,0.258
4IKnx0rlmkoCyosQ5UF9Ss,"['ayrtn', 'mulade']",Iced Neck,35,False,0.569,0.487,0.486,0.272,0,0.085,0.627
6i0tPqYHqLDKb8BjR7z2OX,"['ayrtn', 'SILKY']",Nothing Scares Us,22,True,0.738,0.532,0.348,0.05,0,0.174,0.334
37diGg3irlydN8h1BK8dGd,['Kwákz'],My Fault,45,True,0.832,0.453,0.373,0.669,0,0.134,0.647
3L6VKEemjmPicXg2c9Osg7,['Kwákz'],All Might,8,True,0.858,0.395,0.224,0.0374,0.000851,0.104,0.649
1wir8krDUM0AKKzozOU25D,"['Kwákz', 'mulade', 'Namani']",Kentucky,12,True,0.793,0.582,0.442,0.432,0,0.0703,0.749
36Bk6bNfdz1RGyPZgUDrhJ,['Kwákz'],No Sweat,14,True,0.668,0.381,0.376,0.488,0,0.0948,0.57
1b91d2OtTIVdLb4tayHNCF,"['Kwákz', 'Souza']",Focused,4,True,0.645,0.374,0.159,0.705,0.00514,0.203,0.188
4OwL0G99x5mBHZktaX6OF5,"['Jackson Homer', '5amDiaries', 'J.Ar.J']",Dance All Night,36,True,0.897,0.612,0.331,0.0776,9.14e-06,0.103,0.872
5Yk0bnjY2G9ydCI030tKVa,['J.Ar.J'],BIG STATEMENTS,0,False,0.818,0.701,0.0519,0.00115,0.102,0.367,0.448
5lVQdM6AmMGfhpDz2BD1ek,"['Lila Yin', 'J.Ar.J']",Oxytocin,3,False,0.607,0.853,0.379,0.0504,0.00676,0.167,0.574
1jK6c58ljZJrzK3jfslbon,"['Jackson Homer', 'honey']",Avec Toi,38,False,0.911,0.535,0.258,0.335,0.712,0.147,0.297
0C5Ui280YqMYG8ymi0dUwE,"['Jackson Homer', 'Cap1talA']",In My Head (La La La),9,True,0.807,0.608,0.376,0.623,1.09e-06,0.237,0.841
6j8KM7fF8RSF9lzTIl1P9m,['Jackson Homer'],Sunset Interlude,11,False,0.878,0.443,0.271,0.517,0.0749,0.538,0.715
6wl1sASfirIgMjMgSHL4Mz,"['Jackson Homer', 'Saïna']",Movie,11,False,0.817,0.676,0.402,0.28,4.29e-06,0.195,0.637
05mnOIN38vZMAsMh5wXaEP,"['Jackson Homer', '5amDiaries', 'J.Ar.J']",Dance All Night,11,True,0.898,0.611,0.334,0.0786,3.15e-06,0.103,0.874
0BrAS755xOnmipGoMEW99b,"['Zoe Kypri', 'J.Ar.J']",WHO DOES,12,False,0.433,0.63,0.098,0.0956,0.000222,0.0979,0.216
7HFkxGzL9Opf1vMlaokRqC,"['Hutcher', 'honey']",My Vibe,37,False,0.825,0.656,0.176,0.0511,0.451,0.0436,0.759
6v9dvOHCpCKaGJPiUIpBLz,"['honey', 'Vrdnyn']",Brown Eyes,29,False,0.738,0.39,0.0522,0.115,0.554,0.0978,0.868
14CvHiCrp4GkEQrV5iMacI,"['honey', 'Alé Araya', 'Vrdnyn']",Prada Princess,35,False,0.854,0.756,0.262,0.0129,0.103,0.107,0.706
3oGcjB8hAH7LVlqHX6fpWn,"['Tentendo', 'honey']",Money,52,False,0.899,0.608,0.209,0.212,0.645,0.0979,0.682
7u79cESiNc8DMgb7NcAT2v,['honey'],so good,32,False,0.619,0.49,0.286,0.102,0.0504,0.625,0.136
1j1KZHNsQ5d75A71Cx8RTC,['Avity de Rerum'],love you love you love you love you love you love you love you,4,False,0.793,0.56,0.0766,0.0078,0.876,0.309,0.486
6y0IwNv3NPP6M0yo4g4R8h,['Avity de Rerum'],here is why we are entangled,0,False,0.793,0.616,0.0785,0.577,0.912,0.322,0.0382
4opjSccBoDUK74MPRQCqwv,['Avity de Rerum'],horseplan,0,False,0.86,0.717,0.0674,0.00861,0.922,0.0769,0.377
24XuXeuyagR4wTWfDJeLia,['Avity de Rerum'],im ridin the train to hell rn :0 :) :/,0,False,0.733,0.722,0.0434,0.111,0.766,0.0632,0.413
4sL20kyKXF4XtyyBBr8MR8,['Avity de Rerum'],for tropical use only,1,False,0.821,0.885,0.0592,0.498,0.864,0.122,0.344
18JwlPaQoMoH24rm3kabeq,['ROZZZQWEEN'],Issue,13,False,0.671,0.523,0.115,0.288,0,0.129,0.385
3rnYJOvlbJ5qtMHOcYUq3W,"['FunkBuddy Official', 'ROZZZQWEEN']",Savoured in Love,4,False,0.806,0.648,0.0808,0.114,0.0456,0.0722,0.674
7onnKjcEJ7O7wKCZkOZB9L,"['FunkBuddy Official', 'ROZZZQWEEN']",Savoured in Love - Instrumental,1,False,0.812,0.487,0.0593,0.0505,0.885,0.093,0.855
0hypShzIpqyeyyPrKvmdSC,['ROZZZQWEEN'],Homebody,16,False,0.731,0.227,0.0551,0.916,0,0.138,0.457
4YscLCbMr4kGm8CUZElvIf,['ROZZZQWEEN'],Lost 4 Wordz,12,False,0.57,0.446,0.125,0.385,0.00129,0.108,0.258
0UqCuwG7DgscNq7Z7W0Tka,['ROZZZQWEEN'],Fee Fives,4,True,0.826,0.422,0.17,0.0938,9.58e-06,0.15,0.834
5Iwd3S8eWcuheCecuyZ0uj,"['ROZZZQWEEN', 'Abaddie']",Skrilla,4,True,0.579,0.547,0.274,0.329,2.55e-06,0.122,0.678
1Eyyi6F9QVI8ESBw6gnrss,['ROZZZQWEEN'],BlockedT!,3,True,0.665,0.539,0.203,0.0564,1.44e-06,0.378,0.711
06Ryd6v9qYgcfgh1Ls0KWT,['ROZZZQWEEN'],Matilda,3,True,0.517,0.596,0.236,0.0732,2.1e-05,0.0971,0.642
15FDsTmxYXybCsCtVUNpv4,['ROZZZQWEEN'],Damned If We Don't,24,True,0.511,0.671,0.0909,0.0512,3.28e-05,0.18,0.759
68GnFjVtVbMH97940W3kr6,['Magic Flowers'],Beef,18,True,0.76,0.801,0.217,0.000872,0.759,0.126,0.486
1V0AOFxii9mZhVvlqm0OMa,['Magic Flowers'],Vacation,11,False,0.73,0.809,0.0793,0.0143,0.0285,0.324,0.528
66jTt6ykPvTnk19z1UB729,['Magic Flowers'],Show Me,30,False,0.775,0.62,0.36,0.266,0.00765,0.0726,0.271
5mNZCZkOaWiSFgp4AR4mYs,['Magic Flowers'],Angel,34,False,0.874,0.484,0.213,0.166,0.114,0.151,0.432
1Fs3qFAEEYoMnYqnUxZVIy,"['Magic Flowers', 'P. PAT']",Твоё Тело,31,True,0.838,0.597,0.212,0.0755,0.369,0.0708,0.18
5mBdmeVhRyIVJbwZeHcwFM,"['Victor Aithen', 'NGXT']",Lackin' In The Soul,14,False,0.714,0.864,0.0572,0.0277,0.07,0.433,0.316
0OufQ8pPzsj1IN4IgVYQqx,"['ymprl', 'Victor Aithen']",Leap,8,False,0.782,0.367,0.043,0.698,0.756,0.109,0.0381
455uuxRsAH3tVEtwzJlueW,"['ymprl', 'Victor Aithen']",Frostbite,7,False,0.831,0.223,0.154,0.907,0.9,0.0993,0.201
0E4iT7b6W3BANB18UbMrQl,"['ymprl', 'Victor Aithen']",New World,5,False,0.57,0.417,0.0367,0.22,0.825,0.212,0.0772
0BS8HN7dSbZQUztF93oChZ,"['ymprl', 'Victor Aithen']",Levitate,6,False,0.802,0.171,0.181,0.691,0.833,0.107,0.179
0IXwWcbdTSKSTXewuJJ5Ev,"['ymprl', 'Victor Aithen']",Leap,34,False,0.782,0.367,0.043,0.698,0.756,0.109,0.0381
7lUzaQbK1zLDCJYzLGKD4x,"['Tentendo', 'R.ICO']",Ride,46,False,0.911,0.488,0.286,0.0491,0.206,0.118,0.323
07iTQhHoRpCMEmuJYBJjMR,['Tentendo'],Level One,32,False,0.834,0.537,0.23,0.0681,0.671,0.0757,0.534
4QPEybu1Ul74WALUvW1qfy,"['Tentendo', 'Jordan Dennis']",Function,25,True,0.908,0.706,0.203,0.0437,0.00256,0.143,0.271
6kOTdMWvJf21oiMk3xvR9K,"['Tentendo', 'R.ICO']",Ride,14,False,0.911,0.484,0.253,0.051,0.153,0.118,0.322
45WoGmJ235umtHyiwf1TOC,"['Tentendo', 'Chelsea Warner']",Still Feel The Same,37,False,0.728,0.761,0.0473,0.00442,0.285,0.0808,0.299
1ZiAZR4p9WmRU9FUGCcuCD,"['Tentendo', 'Jordan Dennis']",Sunny,43,False,0.842,0.612,0.0508,0.225,0.00471,0.162,0.897
6xE0okQPVPhIcYmGdTJAyb,['Tentendo'],Dancing All Night Long,33,False,0.701,0.802,0.0779,0.0499,0.833,0.103,0.567
3aZ6VtvjpoG0RgeMfTpWcs,['DJU DJU'],Wicked,4,False,0.8,0.581,0.0845,0.000572,0.835,0.0649,0.702
6W6DhoT85nxvfL6Ctvm8Yr,['DJU DJU'],Impulsive,7,False,0.785,0.526,0.0588,7.9e-05,0.904,0.0555,0.971
2Aj9lYRb8H7gTzqZVz3jvH,['DJU DJU'],Evil Vibes,9,False,0.698,0.692,0.0686,0.0169,0.91,0.103,0.597
6MlC4x6Sw3X2Lzqfxrvjx3,['DJU DJU'],Awake,8,False,0.868,0.68,0.155,0.00577,0.788,0.0938,0.448
4uPaqYegqcl8ipsgQL6S9u,['DJU DJU'],Dancing on Mars,12,False,0.878,0.66,0.11,0.109,0.571,0.0957,0.594
6BH9Gq900bLKcgc2jOkWcZ,['DJU DJU'],Elevation,6,False,0.817,0.73,0.0804,0.0037,0.811,0.0726,0.483
2R5K9y33DwU2oB7Zpmy5UL,['DJU DJU'],Carbonated,25,False,0.913,0.708,0.285,0.223,0.901,0.111,0.882
4G7y0A2PjSmJVo9cKqy8TL,['DJU DJU'],Light My Fire,21,False,0.773,0.954,0.112,0.0524,0.0177,0.38,0.515
01jESXhDLXFqQ4HujkvTGL,"['DJU DJU', 'Luka Malko']",Midday Odyssey,18,False,0.802,0.854,0.0447,0.0268,0.901,0.112,0.714
4jC5RXUCS1tDNZBRMewJMV,"['kene beri', 'DJU DJU']",mango habanero,23,True,0.77,0.884,0.0632,0.08,0.203,0.0477,0.839
7q761yPa24skHXl8ka89xT,['DJU DJU'],I Feel It!,19,False,0.801,0.878,0.0707,0.0199,0.85,0.0413,0.87
1NEQoKkNjpEcBbXOGSnCRf,"['Tentendo', 'Annalisa Fernandez']",Find My Way,20,False,0.741,0.412,0.0309,0.715,0.837,0.0812,0.582
7DhEbXj0HZI31kZ0uHiJ6c,"['Tentendo', 'Annalisa Fernandez']",Morning Light,30,False,0.819,0.593,0.041,0.417,0.773,0.19,0.686
3fELwzVdYerUr3JuxaEa5C,"['Tentendo', 'Annalisa Fernandez']",Shining,44,False,0.536,0.504,0.0431,0.738,0.299,0.677,0.596
62ro6kcujbmEhlndu4uT0Z,"['Tentendo', 'Annalisa Fernandez']",Give It Up,35,False,0.797,0.557,0.0734,0.193,0.829,0.145,0.529
3PuprZB2YcBEg8Zg511yvr,"['Tentendo', 'Annalisa Fernandez']",Find My Way,43,False,0.739,0.412,0.0315,0.732,0.846,0.0812,0.617
72avWfFV2T400VsYQNRbVl,['Jay Cass'],Azure,3,False,0.767,0.635,0.053,0.0212,0.7,0.102,0.363
7ftdE7mB0wtFEHNVJ3sS0s,"['Jay Cass', ""Hannah O'Flynn""]",Too Close to Me,0,False,0.748,0.627,0.0433,0.107,0.0857,0.103,0.153
76wDFYbGOnhfrp1xAmWlie,"['Jay Cass', 'Metic']",Jasmine,4,False,0.8,0.914,0.0354,0.0141,0.601,0.0735,0.284
5TLi6Wza6JOw5m3d58JrsV,['Jay Cass'],Honeysuckle,0,False,0.783,0.584,0.0856,0.07,0.00796,0.491,0.105
5RhX5S113fmAie5O1ULZNS,['Jay Cass'],Cucumber,0,False,0.811,0.364,0.472,0.816,0.059,0.194,0.191
4wPOMO6lJIbmsmbfBwzpTm,['Jay Cass'],Ginseng - Redux,0,False,0.738,0.613,0.0496,0.00246,0.762,0.118,0.171
2FKF1o2anItAxInNKeyuBU,"['Jay Cass', 'WES WAX']",Nightshade,0,False,0.768,0.811,0.0613,0.00619,0.858,0.103,0.169
6iYVkz9pYajQGRsxHuhwrZ,"['Jay Cass', 'Zyodara']",Thunderbird,1,False,0.803,0.733,0.0567,0.0985,0.877,0.111,0.564
55h3hlwoyJkvsPuDLO50vv,"['Jay Cass', 'Shanks']",Wolves,0,False,0.681,0.571,0.038,0.0544,3.86e-06,0.113,0.211
2JOpltJcNsM2bimpWhV8b1,['Jay Cass'],Moonchild,0,False,0.582,0.451,0.0651,0.00186,0.85,0.114,0.218
3YLIVgbjSKE2NGLXVoArb7,['Jay Cass'],Alone,0,False,0.891,0.78,0.0821,0.021,0.255,0.0642,0.7
5478jcBKVLDJClctMoLB6U,['Jay Cass'],Processing,0,False,0.829,0.477,0.115,0.11,0.593,0.182,0.173
6aP5QBeEqxcdZV2Qv0FzL8,['Jay Cass'],Gang,0,False,0.84,0.47,0.0892,0.00645,0.816,0.12,0.601
2idPJ6KQEYLV7pbD2jAOVD,['Jay Cass'],Dripping,0,False,0.906,0.663,0.0531,0.213,0.939,0.164,0.912
6Mi9ZwRx0KI9bzsASyn8c4,['Jay Cass'],The More I Wonder,0,False,0.764,0.561,0.0592,0.00405,0.795,0.113,0.26
2zeAGWmEUOiXJaQaWS6zUM,['Jay Cass'],Drifting (Interlude),0,False,0.442,0.236,0.0322,0.816,0.805,0.123,0.069
5dpj5AN5puz19Z2Q3LlZQD,['Jay Cass'],Drifting,0,False,0.802,0.456,0.039,0.469,0.835,0.189,0.626
4nKrmu2X273qnHBEG8Djlv,"['JUICEB☮X', 'Jay Cass']",WYA?,0,True,0.575,0.64,0.0458,0.551,2.47e-05,0.122,0.666
